#This ducoment lists the peering ASes of Hurricane Electric via IXP at each border router.
#Format:
#border router|peering ASN,<list of neighbor addresses (separated by comma)>
jnb1|328049,196.60.8.19
jnb1|37199,196.60.8.21
jnb1|327960,196.60.8.22
jnb1|327966,196.60.8.23
jnb1|328032,196.60.8.24
jnb1|328024,196.60.8.26
jnb1|327982,196.60.8.28
jnb1|327987,196.60.8.32
jnb1|37542,196.60.8.34
jnb1|328039,196.60.8.36
jnb1|327908,196.60.8.37
jnb1|327999,196.60.8.40
jnb1|327907,196.60.8.41
jnb1|328023,196.60.8.39,196.60.8.43
jnb1|327983,196.60.8.44
jnb1|328013,196.60.8.48
jnb1|328001,196.60.8.49
jnb1|14988,196.60.8.50
jnb1|327979,196.60.8.45,196.60.8.51
jnb1|327812,196.60.8.53
jnb1|327889,196.60.8.54
jnb1|327991,196.60.8.55
jnb1|327995,196.60.8.57
jnb1|3300,196.60.8.58
jnb1|37468,196.60.8.60
jnb1|327936,196.60.8.61
jnb1|20459,196.60.8.64
jnb1|37482,196.60.8.70
jnb1|37439,196.60.8.71
jnb1|15022,196.60.8.72
jnb1|37455,196.60.8.73
jnb1|37634,196.60.8.76
jnb1|37417,196.60.8.78
jnb1|327922,196.60.8.79
jnb1|29918,196.60.8.81
jnb1|327939,196.60.8.83
jnb1|22822,196.60.8.85
jnb1|6774,196.60.8.87
jnb1|327794,196.60.8.90
jnb1|3067,196.60.8.92
jnb1|26415,196.60.8.93
jnb1|37525,196.60.8.84,196.60.8.94
jnb1|328519,196.60.8.95
jnb1|37276,196.60.8.98,196.60.8.99
jnb1|327880,196.60.8.14,196.60.8.104
jnb1|327909,196.60.8.97,196.60.8.105
jnb1|328560,196.60.8.106
jnb1|37363,196.60.8.108
jnb1|37670,196.60.8.111
jnb1|327935,196.60.8.112
jnb1|327901,196.60.8.114
jnb1|327811,196.60.8.119,196.60.8.121
jnb1|327824,196.60.8.96,196.60.8.122
jnb1|327894,196.60.8.123
jnb1|41095,196.60.8.124
jnb1|327893,196.60.8.125
jnb1|3741,196.60.8.126
jnb1|36924,196.60.8.127
jnb1|328251,196.60.8.129
jnb1|37368,196.60.8.147
jnb1|327761,196.60.8.148
jnb1|37225,196.60.8.149
jnb1|3491,196.60.8.152
jnb1|37179,196.60.8.135,196.60.8.157
jnb1|22750,196.60.8.158
jnb1|37315,196.60.8.165
jnb1|37519,196.60.8.168
jnb1|36916,196.60.8.169
jnb1|327781,196.60.8.170
jnb1|327754,196.60.8.172
jnb1|37028,196.60.8.173,196.60.8.174
jnb1|328057,196.60.8.177
jnb1|328051,196.60.8.180
jnb1|37549,196.60.8.183
jnb1|26106,196.60.8.184
jnb1|328517,196.60.8.189
jnb1|25818,196.60.8.191
jnb1|327782,196.60.8.193
jnb1|37049,196.60.8.196
jnb1|37599,196.60.8.200
jnb1|16637,196.60.8.62,196.60.8.203
jnb1|37652,196.60.8.205
jnb1|37187,196.60.8.208
jnb1|3356,196.60.8.213
jnb1|2018,196.60.8.216
jnb1|37618,196.60.8.217
jnb1|37650,196.60.8.218
jnb1|36968,196.60.8.219
jnb1|37596,196.60.8.201,196.60.8.220
jnb1|327804,196.60.8.221
jnb1|11179,196.60.8.223
jnb1|327892,196.60.8.224
jnb1|37399,196.60.8.226
jnb1|36868,196.60.8.228
jnb1|328576,196.60.8.230
jnb1|36944,196.60.8.231
jnb1|37546,196.60.8.237
jnb1|37457,196.60.8.241
jnb1|327698,196.60.8.244
jnb1|37515,196.60.8.63,196.60.8.245
jnb1|327822,196.60.8.253
jnb1|327850,196.60.8.162,196.60.8.254
jnb1|37186,196.60.9.1
jnb1|37195,196.60.9.2,196.60.9.3
jnb1|328461,196.60.9.6
jnb1|328526,196.60.9.9
jnb1|4809,196.60.9.11
jnb1|328065,196.60.9.12
jnb1|3303,196.60.9.18
jnb1|32590,196.60.9.21,196.60.9.22
jnb1|328009,196.60.9.25
jnb1|328064,196.60.9.31
jnb1|22355,196.60.9.32,196.60.9.33
jnb1|37317,196.60.9.35
jnb1|37349,196.60.9.36
jnb1|328176,196.60.9.39
jnb1|328146,196.60.9.41
jnb1|328125,196.60.9.44
jnb1|328114,196.60.9.48
jnb1|49362,196.60.9.49,196.60.9.50
jnb1|328045,196.60.9.52
jnb1|36692,196.60.9.55
jnb1|14115,196.60.9.46,196.60.9.56
jnb1|327790,196.60.9.58
jnb1|328216,196.60.9.67
jnb1|15133,196.60.9.70
jnb1|10803,196.60.9.71
jnb1|10310,196.60.9.72,196.60.9.73
jnb1|328229,196.60.9.76
jnb1|328197,196.60.9.78
jnb1|328255,196.60.9.82
jnb1|37697,196.60.9.84
jnb1|327767,196.60.9.86
jnb1|328220,196.60.9.88
jnb1|37564,196.60.8.91,196.60.9.91
jnb1|328270,196.60.9.92
jnb1|328267,196.60.9.93,196.60.9.94
jnb1|6233,196.60.9.95
jnb1|54994,196.60.9.96
jnb1|37204,196.60.9.97
jnb1|328333,196.60.9.98,196.60.9.99
jnb1|328336,196.60.9.100
jnb1|54113,196.60.8.13,196.60.9.103
jnb1|328287,196.60.9.104
jnb1|5713,196.60.9.107
jnb1|328334,196.60.9.108
jnb1|16509,196.60.9.105,196.60.9.110
jnb1|327897,196.60.9.115
jnb1|328178,196.60.9.116
jnb1|37412,196.60.9.117,196.60.9.118
jnb1|15695,196.60.9.123
jnb1|328266,196.60.9.124
jnb1|37720,196.60.9.127,196.60.9.128
jnb1|21388,196.60.9.131
jnb1|8075,196.60.8.133,196.60.9.133
jnb1|63399,196.60.9.134
jnb1|22572,196.60.9.136
jnb1|328214,196.60.9.141
jnb1|328337,196.60.9.142
jnb1|62597,196.60.9.143
jnb1|328359,196.60.9.145
jnb1|61092,196.60.9.148
jnb1|328399,196.60.9.150
jnb1|328350,196.60.9.151
jnb1|37105,196.60.9.154
jnb1|328320,196.60.9.155
jnb1|714,196.60.9.161,196.60.9.162
jnb1|57695,196.60.9.165
jnb1|328306,196.60.9.166,196.60.9.167
jnb1|327817,196.60.9.171
jnb1|328356,196.60.9.172
jnb1|328388,196.60.9.173
jnb1|328383,196.60.9.174
jnb1|24429,196.60.9.177
jnb1|328341,196.60.9.178
jnb1|328391,196.60.9.180
jnb1|37254,196.60.8.181,196.60.9.181
jnb1|328400,196.60.9.184
jnb1|37497,196.60.8.185,196.60.9.185
jnb1|328262,196.60.9.186
jnb1|199524,196.60.9.188,196.60.9.192
jnb1|27471,196.60.9.159,196.60.9.193
jnb1|36994,196.60.8.195,196.60.9.195
jnb1|37009,196.60.8.197,196.60.9.197
jnb1|1828,196.60.9.198
jnb1|327926,196.60.9.204
jnb1|328446,196.60.9.205
jnb1|328444,196.60.9.207
jnb1|328441,196.60.9.209
jnb1|37658,196.60.9.130,196.60.9.210
jnb1|328423,196.60.9.212
jnb1|328471,196.60.9.213
jnb1|328467,196.60.9.215
jnb1|328473,196.60.9.217
jnb1|327693,196.60.8.153,196.60.9.220,196.60.9.221
jnb1|136907,196.60.9.222
jnb1|37451,196.60.9.223
jnb1|137922,196.60.8.101,196.60.9.224
jnb1|328373,196.60.9.229
jnb1|37662,196.60.8.232,196.60.9.232
jnb1|328474,196.60.9.236
jnb1|37428,196.60.9.237
jnb1|327745,196.60.9.238
jnb1|327733,196.60.8.240,196.60.9.240
jnb1|328210,196.60.9.69,196.60.9.244
jnb1|36874,196.60.9.246
jnb1|327750,196.60.8.247,196.60.9.249
jnb1|37700,196.223.14.1,196.223.14.2
jnb1|37474,196.223.14.3
jnb1|27322,196.223.14.12
jnb1|42,196.60.9.182,196.223.14.16
jnb1|3856,196.60.9.183,196.223.14.17
jnb1|328145,196.60.9.28,196.223.14.19
jnb1|11845,196.60.8.146,196.223.14.21
jnb1|6083,196.223.14.22
jnb1|33762,196.60.8.151,196.60.8.161,196.223.14.26
jnb1|8674,196.60.9.160,196.223.14.27
jnb1|6968,196.223.14.29
jnb1|32653,196.60.8.139,196.223.14.37
jnb1|7020,196.60.8.167,196.223.14.40
jnb1|15169,196.60.8.166,196.60.9.113,196.223.14.41
jnb1|37640,196.60.8.199,196.223.14.43
jnb1|327950,196.60.8.88,196.223.14.48
jnb1|37157,196.60.8.117,196.223.14.53
jnb1|327996,196.60.8.52,196.223.14.57
jnb1|37168,196.60.8.144,196.60.9.144,196.223.14.59
jnb1|327984,196.60.8.67,196.223.14.61
jnb1|327872,196.60.8.31,196.223.14.64
jnb1|37333,196.60.9.63,196.223.14.65
jnb1|37159,196.223.14.68
jnb1|37235,196.223.14.70
jnb1|37236,196.60.8.175,196.60.8.229,196.223.14.71
jnb1|328112,196.60.9.43,196.223.14.74
jnb1|37356,196.60.8.209,196.60.9.10,196.223.14.75
jnb1|37172,196.60.8.35,196.223.14.77
jnb1|44444,196.60.8.150,196.223.14.78
jnb1|37358,196.60.8.160,196.223.14.79
jnb1|328366,196.60.8.250,196.223.14.93
jnb1|61317,196.60.9.61,196.223.14.97
jnb1|37153,196.60.9.23,196.60.9.24,196.223.14.98,196.223.14.99
jnb1|37150,196.60.8.187,196.223.14.103
jnb1|19711,196.60.8.30,196.223.14.104
jnb1|13335,196.60.8.198,196.223.14.109
jnb1|37314,196.60.8.156,196.60.8.164,196.223.14.112
jnb1|37678,196.223.14.113
jnb1|328397,196.223.14.116
jnb1|32437,196.60.9.101,196.223.14.121
jnb1|327962,196.60.8.82,196.223.14.126
jnb1|49544,196.60.8.6,196.223.14.134
jnb1|327813,196.60.8.176,196.223.14.139
jnb1|328512,196.60.8.113,196.60.8.116,196.223.14.154
jnb1|33764,196.223.14.60,196.223.14.160
jnb1|328209,196.60.9.201,196.60.9.202,196.223.14.85,196.223.14.185
jnb1|327849,196.60.8.102,196.60.9.102,196.223.14.124,196.223.14.224
jnb1|328206,196.60.9.66,196.223.14.242
jnb1|328317,196.60.9.122,196.223.14.144,196.223.14.244
kbp1|24700,185.1.50.5
kbp1|44827,185.1.50.6
kbp1|15645,185.1.50.1,185.1.50.11
kbp1|12593,185.1.50.17
kbp1|12687,185.1.50.49
kbp1|8258,185.1.50.61
kbp1|25500,185.1.50.79
kbp1|34700,185.1.50.136
kbp1|57864,185.1.50.189
kbp1|3261,185.1.50.232
kbp1|8674,185.1.50.246,185.1.50.249
kbp1|35562,185.1.51.6
kbp1|59613,185.1.62.1,185.1.62.2
kbp1|6723,185.1.62.31
kbp1|57999,185.1.62.49
kbp1|25386,185.1.50.224,185.1.62.56
kbp1|6789,185.1.62.39,185.1.62.127
kbp1|42,185.1.62.147
kbp1|3856,185.1.62.148
kbp1|42504,185.1.50.174,185.1.62.152
kbp1|59730,185.1.62.191
kbp1|13032,185.1.62.225
kbp1|196957,185.1.62.240
kbp1|25521,185.1.63.3
kbp1|196924,185.1.63.33
kbp1|41018,185.1.63.38
kbp1|197522,185.1.63.58
kbp1|15626,185.1.63.64
kbp1|50392,185.1.51.47,185.1.63.93
kbp1|209002,185.1.63.104
kbp1|43380,193.25.180.1
kbp1|1820,193.25.180.25
kbp1|50579,185.1.62.86,193.25.180.38
kbp1|199995,31.28.16.241,193.25.180.41
kbp1|29107,185.1.50.125,185.1.62.64,193.25.180.46
kbp1|35362,185.1.62.34,193.25.180.48
kbp1|16066,193.25.180.57
kbp1|34056,185.1.50.91,185.1.62.95,193.25.180.63
kbp1|8788,193.25.180.65
kbp1|31148,185.1.62.41,185.1.62.229,193.25.180.30,193.25.180.66
kbp1|39608,193.25.180.73
kbp1|41119,185.1.63.100,193.25.180.75
kbp1|29076,31.28.16.1,31.28.16.254,193.25.180.81
kbp1|15895,193.25.180.88
kbp1|6886,193.25.180.92
kbp1|8343,185.1.50.148,193.25.180.125
kbp1|8647,185.1.51.41,185.1.63.70,193.25.180.134
kbp1|31272,185.1.50.118,185.1.62.140,193.25.180.140
kbp1|6876,185.1.50.41,185.1.62.28,193.25.180.143
kbp1|59497,193.25.180.145
kbp1|41095,193.25.180.151
kbp1|49227,193.25.180.154
kbp1|15169,185.1.51.166,193.25.180.164
kbp1|49588,185.1.50.202,185.1.63.43,193.25.180.169
kbp1|50643,185.1.50.196,185.1.50.198,193.25.180.86,193.25.180.186
kbp1|49029,193.25.180.195
kbp1|39862,193.25.180.149,193.25.180.214
kbp1|25482,185.1.62.232,193.25.180.226,193.25.180.227
kbp1|48648,185.1.50.44,185.1.62.235,193.25.180.229
kbp1|29203,185.1.62.241,193.25.180.236
kbp1|51972,193.25.180.242
kbp1|59701,193.25.180.246
kbp1|16276,193.25.180.250
kbp1|31210,193.25.180.255,193.25.181.0
kbp1|202165,193.25.181.5
kbp1|13249,193.25.181.20
kbp1|3303,193.25.181.30
kbp1|51784,193.25.181.38
kbp1|51500,185.1.51.23,185.1.63.63,193.25.181.47
kbp1|34312,185.1.50.173,185.1.62.151,193.25.181.66
kbp1|43656,185.1.62.101,193.25.181.69
kbp1|43332,185.1.51.4,185.1.62.244,185.1.63.48,193.25.180.74,193.25.181.74
kbp1|43727,185.1.62.66,193.25.181.78
kbp1|54994,193.25.181.79
kbp1|13335,185.1.50.68,185.1.62.76,193.25.181.201
lax1|226,198.32.146.10
lax1|27318,198.32.146.39
lax1|7575,198.32.146.43
lax1|15412,198.32.146.52
lax1|6130,198.32.146.58
lax1|9246,198.32.146.69
lax1|29838,198.32.146.72
lax1|4775,198.32.146.77
lax1|36408,198.32.146.78
lax1|20940,198.32.146.79
lax1|64220,206.53.172.1,206.53.172.2
lax1|38195,206.53.172.11
lax1|135069,206.53.172.24
lax1|35908,206.53.172.26
lax1|16570,206.53.172.27
lax1|4648,206.223.123.6
lax1|19324,206.223.123.10
lax1|4637,206.223.123.11
lax1|27224,206.223.123.12,206.223.123.13
lax1|15133,198.32.146.88,206.223.123.14
lax1|10310,198.32.146.28,198.32.146.38,206.223.123.16
lax1|8075,206.53.172.12,206.223.123.17
lax1|1828,206.223.123.19
lax1|49544,206.223.123.25
lax1|30212,206.223.123.28
lax1|135152,206.223.123.29
lax1|13768,206.223.123.30
lax1|26496,206.223.123.32
lax1|16509,206.223.123.35
lax1|4323,206.223.123.36
lax1|54113,206.223.123.31,206.223.123.40
lax1|32181,206.223.123.41
lax1|9505,206.223.123.51
lax1|57976,206.223.123.52
lax1|62955,206.223.123.55
lax1|7862,206.223.123.56
lax1|21808,206.223.123.58
lax1|19151,198.32.146.59,206.223.123.59
lax1|7342,206.223.123.64
lax1|12989,206.223.123.38,206.223.123.75
lax1|1239,206.223.123.80
lax1|36692,206.223.123.85
lax1|40528,206.223.123.86
lax1|45899,206.223.123.92
lax1|8100,206.223.123.101
lax1|42,206.53.172.17,206.223.123.110
lax1|3856,206.53.172.18,206.223.123.111
lax1|3786,206.223.123.112
lax1|23367,206.223.123.114
lax1|9318,206.223.123.8,206.223.123.116
lax1|22822,198.32.146.64,206.223.123.123
lax1|65517,206.223.123.125
lax1|27630,206.223.123.130
lax1|41095,206.223.123.134
lax1|64049,206.223.123.143
lax1|14413,206.223.123.146
lax1|6643,206.223.123.147
lax1|32590,206.223.123.142,206.223.123.149
lax1|13335,198.32.146.195,206.53.172.7,206.223.123.156
lax1|8966,198.32.146.29,206.223.123.157
lax1|668,206.223.123.159
lax1|13414,206.53.172.25,206.223.123.144,206.223.123.177
lax1|27381,206.223.123.180
lax1|9269,206.223.123.133,206.223.123.186
lax1|19679,206.223.123.189
lax1|7552,206.223.123.190
lax1|33353,206.223.123.198
lax1|11164,206.223.123.199
lax1|20144,206.223.123.200
lax1|32098,206.223.123.202
lax1|16591,206.223.123.203
lax1|33419,206.223.123.205
lax1|14361,206.223.123.207
lax1|44444,206.223.123.211
lax1|40861,206.223.123.214
lax1|135391,206.223.123.215
lax1|7713,206.223.123.240
lax1|46562,206.223.123.243
lax1|46489,206.223.123.47,206.223.123.247
lax1|63956,206.223.123.248
lax1|24115,206.223.123.251,206.223.123.252
lax2|40528,206.72.210.5
lax2|16406,206.72.210.10
lax2|63541,206.72.210.11
lax2|34655,206.72.210.13
lax2|11164,206.72.210.14
lax2|22822,206.72.210.16
lax2|45177,206.72.210.17
lax2|62904,206.72.210.18
lax2|35908,206.72.210.19
lax2|19754,206.72.210.20
lax2|19817,206.72.210.27
lax2|19151,206.72.210.33
lax2|64597,206.72.210.34
lax2|35916,206.72.210.40
lax2|15169,206.72.210.41
lax2|45896,206.72.210.44
lax2|32286,206.72.210.46
lax2|30041,206.72.210.52
lax2|4773,206.72.210.60
lax2|40193,206.72.210.62
lax2|7473,206.72.210.63
lax2|7575,206.72.210.64
lax2|4637,206.72.210.65
lax2|5726,206.72.210.66
lax2|13917,206.72.210.68
lax2|26803,206.72.210.57,206.72.210.69
lax2|14361,206.72.210.73
lax2|7850,206.72.210.74
lax2|13768,206.72.210.79
lax2|20940,206.72.210.82
lax2|13030,206.72.210.85
lax2|50245,206.72.210.90
lax2|14589,206.72.210.97
lax2|31972,206.72.210.98
lax2|9924,206.72.210.104
lax2|9505,206.72.210.108
lax2|9304,206.72.210.114
lax2|25761,206.72.210.115
lax2|41095,206.72.210.118
lax2|29838,206.72.210.125
lax2|18106,206.72.210.130
lax2|36351,206.72.210.131
lax2|9246,206.72.210.133
lax2|19740,206.72.210.135
lax2|33597,206.72.210.94,206.72.210.137
lax2|4181,206.72.210.140
lax2|8075,206.72.210.143
lax2|11051,206.72.210.144
lax2|16509,206.72.210.146
lax2|9498,206.72.210.149
lax2|4927,206.72.210.151
lax2|42,206.72.210.152
lax2|3856,206.72.210.153
lax2|22489,206.72.210.156
lax2|29834,206.72.210.157
lax2|8100,206.72.210.159
lax2|7296,206.72.210.162
lax2|27630,206.72.210.164
lax2|25795,206.72.210.166
lax2|9318,206.72.210.167
lax2|32098,206.72.210.171
lax2|18450,206.72.210.172
lax2|31529,206.72.210.173
lax2|27193,206.72.210.175
lax2|16164,206.72.210.179
lax2|8359,206.72.210.180
lax2|27822,206.72.210.181
lax2|24218,206.72.210.183
lax2|33353,206.72.210.185
lax2|13445,206.72.210.187
lax2|36408,206.72.210.190
lax2|25885,206.72.210.191
lax2|27381,206.72.210.193
lax2|10158,206.72.210.196
lax2|14413,206.72.210.202
lax2|36089,206.72.210.204
lax2|53948,206.72.210.205
lax2|1798,206.72.210.207
lax2|45758,206.72.210.211
lax2|16276,206.72.210.214
lax2|14627,206.72.210.217
lax2|11123,206.72.210.218
lax2|29802,206.72.210.225
lax2|8966,206.72.210.228
lax2|16912,206.72.210.229
lax2|11071,206.72.210.233
lax2|38880,206.72.210.235
lax2|3605,206.72.210.236
lax2|2734,206.72.210.244
lax2|15003,206.72.210.246
lax2|4258,206.72.210.250
lax2|7713,206.72.210.251
lax2|11030,206.72.211.2
lax2|49544,206.72.211.4
lax2|29697,206.72.211.5
lax2|2711,206.72.211.9
lax2|24482,206.72.211.16
lax2|15305,206.72.211.20
lax2|24516,206.72.211.21
lax2|45474,206.72.211.26
lax2|36236,206.72.211.30
lax2|6507,206.72.211.33
lax2|12041,206.72.211.34
lax2|714,206.72.210.139,206.72.211.35
lax2|22616,206.72.211.39,206.72.211.40
lax2|54312,206.72.211.41
lax2|17511,206.72.211.43
lax2|63956,206.72.211.44
lax2|55818,206.72.211.45
lax2|46489,206.72.210.165,206.72.211.48
lax2|28554,206.72.211.50
lax2|46562,206.72.211.52
lax2|20473,206.72.211.53
lax2|3303,206.72.211.54
lax2|58511,206.72.211.55
lax2|58879,206.72.211.59
lax2|51185,206.72.211.61
lax2|13335,206.72.211.63
lax2|134176,206.72.211.66
lax2|53828,206.72.211.67
lax2|25649,206.72.211.69
lax2|18403,206.72.211.73,206.72.211.74
lax2|8529,206.72.211.76
lax2|30103,206.72.211.79
lax2|12989,206.72.210.113,206.72.211.80
lax2|2635,206.72.210.145,206.72.211.81
lax2|23655,206.72.211.83
lax2|4788,206.72.211.84
lax2|36143,206.72.211.89
lax2|64073,206.72.211.90
lax2|33438,206.72.211.97
lax2|203724,206.72.211.98
lax2|5650,206.72.211.99
lax2|62642,206.72.211.101
lax2|38195,206.72.211.103
lax2|29791,206.72.211.106
lax2|33531,206.72.211.108
lax2|54574,206.72.211.112
lax2|19551,206.72.211.119
lax2|10310,206.72.210.195,206.72.211.120
lax2|14537,206.72.211.122
lax2|62887,206.72.211.124
lax2|33011,206.72.211.125
lax2|9658,206.72.211.127
lax2|9542,206.72.211.130
lax2|3223,206.72.211.134
lax2|26744,206.72.211.135
lax2|36213,206.72.211.136
lax2|32787,206.72.211.137
lax2|54994,206.72.211.138
lax2|1547,206.72.211.140
lax2|57695,206.72.211.142
lax2|13414,206.72.211.133,206.72.211.143
lax2|46455,206.72.211.151
lax2|53591,206.72.211.152
lax2|53340,206.72.211.153
lax2|200981,206.72.211.155,206.72.211.156
lax2|394738,206.72.211.157
lax2|3580,206.72.211.159
lax2|63916,206.72.211.170
lax2|15436,206.72.211.173
lax2|54113,206.72.211.174,206.72.211.175
lax2|47254,206.72.211.166,206.72.211.176
lax2|34309,206.72.211.184
lax2|55081,206.72.211.186
lax2|17639,206.72.211.197
lax2|53334,206.72.211.202
lax2|55900,206.72.211.205
lax2|20326,206.72.211.207
lax2|33452,206.72.211.215
lax2|131477,206.72.211.222
lax2|199524,206.72.211.225
lax2|9009,206.72.211.210,206.72.211.234
lax2|31939,206.72.211.235
lax2|33544,206.72.211.238
lax2|23470,206.72.211.240
lax2|6233,206.72.211.245
lax2|19996,206.72.211.252,206.72.211.253
lis1|65517,185.1.116.250
lis1|24115,185.1.116.251,185.1.116.252
lis1|19711,185.1.131.17
lis1|37282,185.1.131.24
lis1|37721,185.1.116.40,185.1.131.10,185.1.131.26
lis1|47787,185.1.131.28
lis1|43729,185.1.131.252,185.1.131.253
lis1|1930,193.136.250.10
lis1|15169,193.136.250.20
lis1|2860,193.136.250.40
lis1|36924,193.136.250.45
lis1|8426,193.136.250.50
lis1|42,193.136.250.55
lis1|8075,193.136.250.60
lis1|3856,193.136.250.65
lis1|62416,193.136.250.75
lis1|49349,193.136.250.90
lis1|29003,193.136.250.100
lis1|8220,193.136.250.110
lis1|206316,193.136.250.115
lis1|201782,193.136.250.120
lis1|49941,193.136.250.145
lis1|37468,193.136.250.150
lis1|12305,193.136.250.160
lis1|9186,193.136.250.170
lis1|12353,193.136.250.180
lis1|13335,185.1.116.22,185.1.131.22,193.136.250.200
lis1|60725,193.136.250.210
lis1|30129,193.136.250.220
lis1|26415,193.136.250.230
lis1|12833,193.136.250.245
lon2|202276,185.1.104.37,185.1.104.38
lon2|59876,185.1.104.50
lon2|47219,185.1.104.52,185.1.104.53
lon2|46562,185.1.104.77
lon2|24115,185.1.104.251,185.1.104.252
lon2|6412,195.66.224.1
lon2|51823,195.66.224.2
lon2|50245,195.66.224.3
lon2|44356,195.66.224.4
lon2|49158,195.66.224.5
lon2|33941,195.66.224.7
lon2|2529,195.66.224.12
lon2|61955,195.66.224.13
lon2|786,195.66.224.15
lon2|41690,195.66.224.17
lon2|16637,195.66.224.18
lon2|42689,195.66.224.20
lon2|4004,195.66.224.24
lon2|37497,195.66.224.25
lon2|14413,195.66.224.26
lon2|2686,195.66.224.27
lon2|42455,195.66.224.28
lon2|5413,195.66.224.29
lon2|9145,195.66.224.30
lon2|32787,195.66.224.31
lon2|20952,195.66.224.33
lon2|8943,195.66.224.34
lon2|6067,195.66.224.35
lon2|49375,195.66.224.36
lon2|38040,195.66.224.40
lon2|20799,195.66.224.41
lon2|41847,195.66.224.42
lon2|15695,195.66.224.44
lon2|42004,195.66.224.45
lon2|8708,195.66.224.46
lon2|8220,195.66.224.49
lon2|286,195.66.224.54
lon2|12041,195.66.224.55
lon2|5588,195.66.224.58
lon2|8683,195.66.224.61
lon2|30914,195.66.224.63
lon2|3292,195.66.224.64
lon2|8426,195.66.224.66
lon2|8897,195.66.224.70
lon2|9153,195.66.224.71
lon2|44684,195.66.224.72
lon2|29075,195.66.224.73
lon2|44654,195.66.224.74
lon2|6461,195.66.224.76
lon2|59659,195.66.224.78
lon2|5466,195.66.224.79
lon2|1828,195.66.224.81
lon2|15830,195.66.224.82
lon2|12703,195.66.224.84
lon2|6730,195.66.224.85
lon2|6894,195.66.224.86
lon2|1257,195.66.224.87
lon2|8657,195.66.224.91
lon2|8851,195.66.224.93
lon2|29006,195.66.224.95
lon2|9193,195.66.224.96
lon2|8560,195.66.224.98
lon2|13237,195.66.224.99
lon2|9304,195.66.224.100
lon2|5503,195.66.224.101
lon2|59395,195.66.224.102
lon2|41230,195.66.224.104
lon2|29668,195.66.224.105
lon2|34309,195.66.224.107
lon2|5400,195.66.224.108
lon2|47474,195.66.224.109
lon2|3303,195.66.224.110
lon2|8607,195.66.224.111
lon2|6667,185.1.104.21,195.66.224.114
lon2|12200,195.66.224.116
lon2|14537,195.66.224.118
lon2|12390,195.66.224.119
lon2|5631,195.66.224.120
lon2|33047,195.66.224.124
lon2|15169,195.66.224.125
lon2|8553,195.66.224.126
lon2|36408,195.66.224.127
lon2|10310,195.66.224.115,195.66.224.129
lon2|2828,195.66.224.130
lon2|28792,195.66.224.131
lon2|39175,195.66.224.132
lon2|22822,195.66.224.122,195.66.224.133
lon2|31727,195.66.224.135
lon2|50300,195.66.224.139
lon2|8075,195.66.224.140
lon2|29017,185.1.104.54,195.66.224.141
lon2|12552,195.66.224.142
lon2|16353,195.66.224.143
lon2|16174,195.66.224.144
lon2|15533,195.66.224.145
lon2|10474,195.66.224.149
lon2|61337,195.66.224.150
lon2|8468,195.66.224.151
lon2|13005,195.66.224.154
lon2|199659,195.66.224.155
lon2|13768,195.66.224.156
lon2|25590,195.66.224.157
lon2|8966,195.66.224.159
lon2|2611,195.66.224.161
lon2|21099,195.66.224.162
lon2|202596,195.66.224.164
lon2|38880,195.66.224.165
lon2|3491,195.66.224.167
lon2|9044,195.66.224.169
lon2|44444,195.66.224.170
lon2|20681,195.66.224.171
lon2|8422,195.66.224.172
lon2|39335,195.66.224.173
lon2|8950,195.66.224.174
lon2|13030,195.66.224.175
lon2|9318,195.66.224.176
lon2|4637,195.66.224.177
lon2|35437,195.66.224.178
lon2|8681,195.66.224.180
lon2|12496,195.66.224.181
lon2|25152,195.66.224.183
lon2|25180,195.66.224.186
lon2|21371,195.66.224.187
lon2|8781,195.66.224.188
lon2|61124,195.66.224.189
lon2|12713,195.66.224.190
lon2|25178,195.66.224.192
lon2|9002,195.66.224.193
lon2|43545,195.66.224.195
lon2|3741,195.66.224.198
lon2|16082,195.66.224.199
lon2|1547,195.66.224.200
lon2|25577,195.66.224.201
lon2|13208,195.66.224.202
lon2|31641,195.66.224.203
lon2|3216,195.66.224.205
lon2|8902,195.66.224.206
lon2|34245,195.66.224.208
lon2|34655,195.66.224.210
lon2|36131,195.66.224.211
lon2|20485,195.66.224.212
lon2|49605,195.66.224.213
lon2|15557,195.66.224.214
lon2|31500,195.66.224.215
lon2|13193,195.66.224.216
lon2|43531,195.66.224.217
lon2|8359,195.66.224.218
lon2|16276,195.66.224.220
lon2|15766,195.66.224.221
lon2|34746,195.66.224.222
lon2|35028,195.66.224.224
lon2|31216,195.66.224.225
lon2|39326,195.66.224.226
lon2|3213,195.66.224.228
lon2|12399,195.66.224.230
lon2|9009,195.66.224.231
lon2|49289,195.66.224.233
lon2|62217,195.66.224.234
lon2|30740,195.66.224.235
lon2|42353,195.66.224.236
lon2|200612,195.66.224.237
lon2|33891,195.66.224.238
lon2|205402,195.66.224.239
lon2|21396,195.66.224.240
lon2|30827,195.66.224.241
lon2|29527,195.66.224.244
